Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species_name,Type,Virus_name,Virus name abbreviation(s),Virus isolate designation,GENBANK accession,Genome coverage,Genome composition,Host source
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Loudonvirus,,Loudonvirus DTL,Species,Escherichia phage DTL,,,MG050172,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Loudonvirus,,Loudonvirus EC3a,Species,Escherichia phage vB_Ecos_CEB_EC3a,,,KY398841,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Rtpvirus,,Rtpvirus IME253,Species,Escherichia phage vB_EcoS-IME253,,,KX130960,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Rtpvirus,,Rtpvirus Rtp,Species,Escherichia phage Rtp,,,AM156909,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Rtpvirus,,Rtpvirus ZL19,Species,Escherichia phage ZL19,,,OM258170,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Species,Escherichia phage vB_EcoS-12210I,,,MK907226,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus FP,Species,Escherichia phage vB_EcoS_FP,,,MT682706,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus Jeanpiccard,Species,Escherichia phage JeanPiccard strain Bas02,,,MZ501080,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus SU57,Species,Escherichia phage vB_EcoD_SU57,,,MT511058,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12210III,,,MK907227,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12397I,,,MK907228,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12397II,,,MK907229,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12397III,,,MK907230,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12397IV,,,MK907231,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12469I,,,MK907233,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-12469III,,,MK907235,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2004III,,,MK907240,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2004IV,,,MK907241,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2005III,,,MK907243,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2005IV,,,MK907244,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2006III,,,MK907245,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2006IV,,,MK907246,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2006V,,,MK907247,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-25988I,,,MK907248,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-25988IV,,,MK907249,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26020I,,,MK907251,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26020II,,,MK907252,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26020III,,,MK907253,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26020IV,,,MK907254,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26020V,,,MK907255,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26046II,,,MK907257,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26046IV,,,MK907259,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26046V,,,MK907260,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26047I,,,MK907261,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26047II,,,MK907262,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26174I,,,MK907263,PG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-26174II,,,MK907264,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2862I,,,MK907272,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2862II,,,MK907273,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2862III,,,MK907274,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2862IV,,,MK907275,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv12210I,Strain,Escherichia phage vB_EcoS-2862V,,,MK907276,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Veterinaerplatzvirus,,Veterinaerplatzvirus vv2725N25,Species,Escherichia phage 2725-N35,,,MN840485,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Eastlansingvirus,,Eastlansingvirus Sf12,Species,Shigella phage Sf12,,,MF158039,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Lindendrivevirus,,Lindendrivevirus EB49,Species,Escherichia phage phiEB49,,,JF770475,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus AHP42,Species,Escherichia phage vB_EcoS_AHP42,,,KF771237,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus AHS24,Species,Escherichia phage vB_EcoS_AHS24,,,KF771238,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus AKS96,Species,Escherichia phage vB_EcoS_AKS96,,,KF771239,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus C119,Species,Escherichia phage C119,,,KT825490,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus E41c,Species,Escherichia phage e4/1c,,,KJ668713,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus Jk06,Species,Escherichia phage JK06,,,DQ121662,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus JLA23,Species,Enterobacteria phage phiJLA23,,,KC333879,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus KP26,Species,Escherichia phage phiKP26,,,KC579452,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus rogue1,Species,Escherichia phage Rogue1,,,JQ182736,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus sadiya,Strain,Escherichia phage vB_ EcoD_Phleasolo,,,OL539447,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus sadiya,Strain,Escherichia phage vB_EcoD_Opt-719,,,OL539451,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus sadiya,Strain,Klebsiella phage vB_KpnD_Opt-79,,,OL539453,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus BECP10,Species,Escherichia phage vB_EcoS-BECP10,,,MW286156,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Rogunavirus,,Rogunavirus UDF157w,Species,Escherichia phage vB_EcoS-UDF157lw,,,OQ243221,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Sadiyavirus,,Sadiyavirus sadiya,Species,Escherichia phage vB_EcoD_Sadiya,,,OL539467,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Rogunavirinae,Wilsonroadvirus,,Wilsonroadvirus Sd1,Species,Shigella phage Sd1,,,MF158042,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Baihuvirus,,Baihuvirus PHB17,Species,Escherichia phage vB_EcoS_PHB17,,,MN090155,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Changchunvirus,,Changchunvirus W011D,Species,Escherichia phage vB_EcoS_W011D,,,MK778457,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Changchunvirus,,Changchunvirus paulsarasin,Species,Escherichia phage PaulSarasin strain Bas09,,,MZ501099,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus aalborv,Species,Escherichia phage aalborv,,,MN850591,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus aaroes,Species,Escherichia phage aaroes,,,MN850572,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus damhaus,Species,Escherichia phage damhaus,,,MN850602,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus egaa,Species,Escherichia phage egaa,,,MN850607,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus G292,Species,Escherichia phage vB_EcoS_G29-2,,,MK373798,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus grams,Species,Escherichia phage grams,,,MN850567,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus haarsle,Species,Escherichia phage haarsle,,,MN850600,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus henu8,Species,Escherichia phage Henu8,,,MN055691,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus herni,Species,Escherichia phage herni,,,MN850640,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus hv2019SD1,Species,Shigella phage 2019SD1,,,MT360681,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus JLBYU41,Strain,Escherichia phage JLBYU09,,,OK272487,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus PGN590,Species,Escherichia phage PGN590,,,MT127619,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus pSf1,Species,Shigella phage pSf-1,,,KC710998,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus slyngel,Species,Salmonella phage slyngel,,,MT074433,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus vojen,Species,Escherichia phage vojen,,,MN850569,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus EC147,Species,Escherichia phage EC147,,,ON185589,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus fulano1,Species,Escherichia phage vB_EcoD_Fulano1,,,OL539459,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus jacobbernoulli,Species,Escherichia phage JakobBernoulli,,,MZ501079,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus JLBYU41,Species,Escherichia phage JLBYU41,,,OK272479,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus karljaspers,Species,Escherichia phage KarlJaspers,,,MZ501090,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Hanrivervirus SFP17,Species,Shigella phage SFP17,,,MN432485,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus henu7,Species,Escherichia phage Henu7,,,MN019128,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus samwise,Strain,Klebsiella phage vB_KaS-Ahsoka,,,LR881108,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus samwise,Strain,Klebsiella phage vB_KaS-Gatomon,,,LR881110,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus isaaklselin,Species,Escherichia phage IsaakIselin,,,MZ501077,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus johannburckhardt,Species,Escherichia phage JohannLBurckhardt,,,MZ501085,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Henuseptimavirus samwise,Species,Klebsiella phage vB_KppS-Samwise,,,LR881107,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Jahatvirus,,Jahatvirus MG145,Species,Escherichia phage Jahat_MG145,,,MK552105,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Peekayseptimavirus,,Peekayseptimavirus PK7R,Species,Klebsiella phage P-K7R,,,OM317910,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Pocisvirus,,Pocisvirus pocis76,Species,Hafnia phage Pocis76,,,MW689258,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus blueshadow,Strain,Citrobacter phage vB_CfrD_Reinasaurus,,,OL539465,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus blueshadow,Strain,Citrobacter phage vB_CfrD_ZerotoHero,,,MW021748,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus blueshadow,Strain,Escherichia phage vB_EcoD_Punny ,,,OL539444,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus DK2017,Species,Citrobacter phage CF1 DK-2017,,,KY694971,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus F16,Strain,Salmonella phage F115,,,OP292673,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus LL5,Species,Escherichia phage LL5,,,MH491968,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus mishu,Strain,Citrobacter phage vB_CfrD_Supreme284,,,MW021750,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus mishu,Strain,Citrobacter phage vB_CfrD_Devorator,,,OL539461,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus PHB07,Species,Salmonella phage vB_ SenS_ PHB07,,,MH102284,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus phSE2,Species,Salmonella phage phSE-2,,,KX015770,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus phSE2,Strain,Salmonella phage phSE-5,,,KX015771,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus sazh,Species,Citrobacter phage Sazh,,,MH729819,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus SP126,Species,Salmonella phage FSL SP-126,,,KC139513,PG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus stevie,Species,Citrobacter phage Stevie,,,KM236241,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus TLS,Species,Escherichia phage Tls,,,AY308796,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus YSP2,Species,Salmonella phage YSP2,,,MG241338,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus YSP2,Strain,Salmonella phage GJL01,,,KY657202,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Tlsvirus YSP2,Strain,Salmonella phage KKP,,,OQ674106,CG,dsDNA,bacteria
